Id,Nom_festival,Type,Region,Ville,Geocode,Annee,Site_internet,Genre_musique,Spectacle_vivant,Cinema_audiovisuel,Art,Livre_litterature
FEST_56052_1918,Festival Bretagne Sud,Musique,Bretagne,Damgan,"47.5225849121, -2.58591349552",2013,www.damgan-festivanml.com,Chanson ou variété française,,,,
FEST_71176_1959,Les Ligériades,Spectacle vivant,Bourgogne-Franche-Comté,Digoin,"46.4891651235, 4.02511604849",2005,http://les-ligeriades.over-blog.fr/,,,,,
FEST_70206_2078,Festival du Cirque,Spectacle vivant,Bourgogne-Franche-Comté,Échenans-sous-Mont-Vaudois,"47.6045802669, 6.76783910472",2000,www.odysseeducirque.info,,,,,
FEST_89155_2128,Festival Mélusine,Musique,Bourgogne-Franche-Comté,Escolives-Sainte-Camille,"47.7225909756, 3.60249190307",2014,https://lesaulce.fr/actualites/festival/,,,,,
FEST_91223_2138,Festival m'IMPROvise,Musique,Île-de-France,Étampes,"48.4211282308, 2.13838881712",2016,https://mimprovise.com,"Jazz, blues",,,,
FEST_12101_2224,"Spectacle hier, un village",Spectacle vivant,Occitanie,Flagnac,"44.5935121569, 2.2651648768",1982,http://hierunvillage.com/,Musique,Théâtre,,,
FEST_86100_2255,Festival Conte en fête,Spectacle vivant,Nouvelle-Aquitaine,Fontaine-le-Comte,"46.5312436615, 0.246086949225",2010,http://abracadaconte.wifeo.com/,,Théâtre,,,
FEST_50228_2542,Dox'Art Festival,Musique,Normandie,Hambye,"48.947434282, -1.25972475614",2017,https://www.doxartfestival.com,"Musiques électroniques, techno",,,,
FEST_83069_2598,Apéros jazz du provencal,Musique,Provence-Alpes-Côte d'Azur,Hyères,"43.1018713534, 6.18898508469",2010,www.jazzaporquerolles.org,Jazz,,,,
FEST_17197_2664,Drôles de rues,Musique,Nouvelle-Aquitaine,Jonzac,"45.4419827405, -0.427614839205",2006,www.facebook.com/drolesderues/,Musiques actuelles,,,,
FEST_25157_2745,Quand l'art contemporain dialogue avec les sites religieux,"Arts visuels, arts numériques",Bourgogne-Franche-Comté,La Cluse-et-Mijoux,"46.8683471293, 6.39291993544",2016,https://artenchapelles.com/,,,,,
FEST_28214_2792,La loupe fait son festival,Musique,Centre-Val de Loire,La Loupe,"48.473175806, 1.02235330632",2016,http://www.festivallaloupe-24.webself.net,Musiques actuelles,,,,
FEST_17300_2829,Jazz In Août,Musique,Nouvelle-Aquitaine,La Rochelle,"46.1620643972, -1.17465702836",2004,http://www.jazzinout.fr/,Musiques actuelles,,,,
FEST_23176_2867,La Fresque de Bridiers,Spectacle vivant,Nouvelle-Aquitaine,La Souterraine,"46.2366579943, 1.47591088913",2006,http://www.fresque.bridiers.fr/,,Spectacle vivant pluridisciplinaire,,,
FEST_73116_2878,Zik' en ville,Musique,Auvergne-Rhône-Alpes,La Toussuire,"45.2460484635, 6.28249903846",2009,http://www.zikenville.fr/,Pluridisciplinaire,,,,
FEST_32208_3213,Les Gasconnades,Musique,Occitanie,Lectoure,"43.9405030561, 0.650762392132",2015,https://agendatrad.org/e_2021-08/les-gasconades-de-lectoure_33906.html,"Traditions, danses, repas gascons, concerts gratuits",,,,
FEST_59350_3349,Lille Piano(s),Musique,Hauts-de-France,Lille,"50.6317183168, 3.04783272312",2004,https://www.lillepianosfestival.fr/2021/,"Jazz, blues, Musique classique, Musique contemporaine, Musiques du monde, Musiques électroniques, techno, Musiques traditionnelles",,,,
FEST_14366_3401,Les Promenades Musicales du Pays d'Auge,Musique,Normandie,Lisieux,"49.1466628463, 0.238274840452",1994,https://www.pays-auge-culture.org/,Musique classique,,,,
FEST_86137_3458,En ces lieux...des livres,"Livre, littérature",Nouvelle-Aquitaine,Loudun,"47.0098072856, 0.0990443124673",2012,https://www.facebook.com/enceslieuxdeslivres/,,,,,
FEST_95355_3608,Festival du Vexin,Musique,Île-de-France,Magny-en-Vexin,"49.158617564, 1.81039322129",2003,fstivalduvexin.free.fr,Musique classique,,,,
FEST_06079_3632,Les nuits de Robinson,Spectacle vivant,Provence-Alpes-Côte d'Azur,Mandelieu-La-Napoule,"43.5380510468, 6.91808936542",2013,WWW.MANDELIEU.FR,,Théâtre,,,
FEST_48095_3851,La 48ème Rue,Spectacle vivant,Occitanie,Mende,"44.5294508592, 3.48086881176",2006,https://www.48emederue.org/,,,,,
FEST_32256_3932,Kiosqnrock,Musique,Occitanie,Mirande,"43.5186713962, 0.410792361049",2014,www.kiosqnrock.fr,"Pop, rock",,,,
FEST_25405_4123,Arts en chapelle,"Arts visuels, arts numériques",Bourgogne-Franche-Comté,Montperreux,"46.8204797871, 6.34452081973",1992,https://www.artchapelles.com/manifestation_estivale,,,,,
FEST_23136_4187,Salon du livre Morterolais,"Livre, littérature",Nouvelle-Aquitaine,Mortroux,"46.3956198653, 1.90748729651",2011,mortroux.fr        maryse-bouzet.fr,,,,,
FEST_63255_4470,Festival de Nonette,Musique,Auvergne-Rhône-Alpes,Nonette,"45.4846982805, 3.28374300124",2009,www.lahautsijysuis.fr,"Chanson ou variété française, Métal, hard rock, Musiques du monde, Pop, rock",,,,
FEST_45234_4554,Un Autre Monde,Musique,Centre-Val de Loire,Orléans,"47.8828634214, 1.91610357477",2013,http://assodefi.hautetfort.com,"Musiques du monde, musiques actuelles",,,,
FEST_94054_4557,Orly en Fête,Spectacle vivant,Île-de-France,Orly,"48.7429320073, 2.39468296999",2015,www.mairie-orly.fr,,Arts de la rue,,,
FEST_01283_4572,Oh! Bugey festival,Musique,Auvergne-Rhône-Alpes,Oyonnax,"46.2605435859, 5.65344320923",2013,www.ohbugeyfestival.fr,"Chanson ou variété française, Pop, rock",,,,
FEST_83095_5154,Sous les étoiles de Provence,Spectacle vivant,Provence-Alpes-Côte d'Azur,Pontevès,"43.5507745472, 6.0629204725",2010,TSEP.FR,,Théâtre,,,
FEST_76540_5530,Jours de fête,Spectacle vivant,Normandie,Rouen,"49.4413460103, 1.09256784278",2021,www.metropole-rouen-normandie.fr,,Théâtre,,,
FEST_37208_5665,Festival des Horizons,Musique,Centre-Val de Loire,Saint-Avertin,"47.3571561121, 0.737544440483",2009,http://www.ville-saint-avertin.fr/les-services-en-ligne/actualites/les-articles/archive/2021/04/12/article/annulation-du-festival-des-horizons-2021-2545.html,Musique pluridisciplinaire,,,,
FEST_83115_5786,La magie des orgues,Musique,Provence-Alpes-Côte d'Azur,Sainte-Maxime,"43.3564730986, 6.61172790208",2010,www.ville-sainte-maxime.fr,Musique savante,,,,
FEST_87154_5954,Muse en Scène,Spectacle vivant,Nouvelle-Aquitaine,Saint-Junien,"45.9024520048, 0.887855844778",2018,http://www.facebook.com/pontlevis87/,,Spectacle vivant pluridisciplinaire,,,
FEST_82169_5617,Festival des Voix des Lieux... des Mondes,Musique,Occitanie,Saint-Nicolas-de-la-Grave,"44.0658425315, 1.02023020877",1996,https://www.facebook.com/festivaldesvoix/,,,,,
FEST_50178_6124,Festival Musikensaire,Musique,Normandie,Saint-Pierre-Eglise,"49.6810861003, -1.45453917857",2012,https://musikensaire.fr/,MUSIQUE DU MONDE,,,,
FEST_64499_6197,Fête des Sottises,Spectacle vivant,Nouvelle-Aquitaine,Salies-de-Béarn,"43.4683239252, -0.917789447505",2009,http://www.lacaze-aux-sottises.org/,,Arts de la rue,,,
FEST_32433_6373,Joue contre joue,Musique,Occitanie,Simorre,"43.457392326, 0.73670535692",2019,www.lebao.fr,Danse et musique,,,,
FEST_40304_6389,Latinossegor,Spectacle vivant,Nouvelle-Aquitaine,Soorts-Hossegor,"43.6675688674, -1.41245896656",2001,www.facebook.com/latinossegor,,Spectacle vivant pluridisciplinaire,,,
FEST_94073_6546,Festival de musique franco-américaine,Musique,Île-de-France,Thiais,"48.7607841928, 2.38537729524",2004,https://www.ville-thiais.fr/festival-de-musique-franco-americaine/,"Musiques du monde, Musiques traditionnelles, Variétés internationales, Musiques électroniques, techno, Hip-hop, rap, slam, Pop, rock, Jazz, blues, Musique classique",,,,
FEST_79329_6571,Atout Arts,Musique,Nouvelle-Aquitaine,Thouars,"46.9828628407, -0.199581467021",2002,http://www.theatre-thouars.com,Musiques actuelles,,,,
FEST_84135_6816,Liszt en Provence,Musique,Provence-Alpes-Côte d'Azur,Uchaux,"44.2160888468, 4.80180924895",1998,www.liszt-en-provence.com,Musiques classiques piano,,,,
FEST_21688_7073,Street Art on the Rock,Spectacle vivant,Bourgogne-Franche-Comté,Villars-Fontaine,"47.1500426655, 4.90096219055",2016,https://villart.fr/actu/index.php/street-art-on-the-roc-2019/,,,,,
FEST_30351_7109,Les Rencontre(s) d'été,"Livre, littérature",Occitanie,Villeneuve-Lès-Avignon,"43.9771673582, 4.79466040665",1973,"https://www.normandie.fr/rencontres-dete-theatre-et-lecture-normandie#:~:text=La%2020e%20%C3%A9dition%20%22En%20curiosit%C3%A9,villes%20et%20villages%20de%20Normandie.",,Théâtre et lecture,,,
FEST_13001_38,Côté cour,Musique,Provence-Alpes-Côte d'Azur,Aix-en-Provence,"43.5360708378, 5.39857444582",2021,www.festivalcotecour.fr,Musique classique,,,,
FEST_81004_109,ArteTango,Spectacle vivant,Occitanie,Albi,"43.9258213622, 2.14686328555",2008,https://artetango-festival.com,,,,,
FEST_43003_156,Alegre Médieval,Spectacle vivant,Auvergne-Rhône-Alpes,Allegre,"45.1884321561, 3.68990996082",1995,alegremedieval.com,,Arts de la rue,,,
FEST_97603_602,Wana-mitsé festival,Spectacle vivant,Mayotte,Bandrele,"-12.9305468714, 45.1775042961",2017,compagnie Ariart-Théâtre,,Théâtre,,,
FEST_84014_685,Lez'arts ô soleil,Musique,Provence-Alpes-Côte d'Azur,Beaumont-De-Pertuis,"43.7379108971, 5.69599127224",2015,https://www.facebook.com/LeZArts-%C3%94-soleil-Festival-1581953992083573,,,,,
FEST_90010_726,Festival international de musique universitaire,Musique,Bourgogne-Franche-Comté,Belfort,"47.6471539414, 6.84541206237",1988,http://www.fimu.com/,,,,,
FEST_24035_4928,Festival Bach de Belvès,Musique,Nouvelle-Aquitaine,Belvès,"44.7462034463, 0.980486487157",1999,http://www.festivalbach.fr,Musiques classiques et savantes,,,,
FEST_64122_816,Les Scènes Estivales,Musique,Nouvelle-Aquitaine,Biarritz,"43.4695847227, -1.55309857519",2012,http://www.biarritz-evenement.fr/,Musiques actuelles,,,,
FEST_40046_834,Rue des Étoiles,Spectacle vivant,Nouvelle-Aquitaine,Biscarrosse,"44.409080109, -1.1773616947",1998,http://www.crabb.fr,,Cirque,,,
FEST_22013_966,Plinn,Musique,Bretagne,Bourbriac,"48.465978498, -3.19983137965",1975,danouet.bzh,,,,,
FEST_83023_1083,Les médiévales de brignoles,Spectacle vivant,Provence-Alpes-Côte d'Azur,Brignoles,"43.3992941902, 6.07740244296",1997,www.Brignoles.fr,,,,,
FEST_83034_1285,Les instants de clair-val,Musique,Provence-Alpes-Côte d'Azur,Carqueiranne,"43.0971940145, 6.0717379342",2019,www.carqueiranne.fr,Musique ; musique classique ; musique contemporaine ; musique savante,,,,
FEST_84037_1536,Chato off les murs,Spectacle vivant,Provence-Alpes-Côte d'Azur,Chateauneuf-Du-Pape,"44.0595884031, 4.82728435607",2015,www.chateauneufdupape.org,,Théâtre,,,
FEST_16102_1723,Festival Cognac Blues Passions,Musique,Nouvelle-Aquitaine,Cognac,"45.6962326551, -0.33507941815",1994,http://www.bluespassions.com,Musiques actuelles,,,,
FEST_70162_1751,Colomb'in Rock Festival,Musique,Bourgogne-Franche-Comté,Colombe-lès-Vesoul,"47.6121777534, 6.22089003773",2010,www.colombin-rock.fr,"Pop, rock",,,,
FEST_59153_1788,Musiques au château de l'Hermitage,Musique,Hauts-de-France,Condé-sur-l'Escaut,"50.4678612037, 3.60589087978",2018,www.embaroquement.com,Musique classique,,,,
FEST_58095_1940,Festiv Halles,Musique,Bourgogne-Franche-Comté,Decize,"46.8088592771, 3.46630747619",2005,www.ville-decize.fr,Musiques traditionnelles,,,,
FEST_54157_1953,East Summer Fest,Musique,Grand Est,Dieulouard,"48.8340364411, 6.05567802778",2010,Www.eastsummerfest.com,"Musiques traditionnelles, Musiques électroniques, techno, Hip-hop, rap, slam, Métal, hard rock, Pop, rock",,,,
FEST_17142_2031,Les Francoff,Musique,Nouvelle-Aquitaine,Dompierre-sur-Mer,"46.1840946232, -1.06784317719",2016,http://francoff.org,Musiques actuelles,,,,
FEST_91228_2163,Bellastock,"Arts visuels, arts numériques",Île-de-France,Evry-Courcouronnes,"48.6294831659, 2.44008244492",2006,https://bellastock.com,,,,,
FEST_31184_2238,Anras Festival du social et du culturel,Spectacle vivant,Occitanie,Flourens,"43.5977742595, 1.55391307823",2015,"https://www.ladepeche.fr/2019/03/07/le-chene-vert-prepare-le-festival-du-social-et-du-culturel,8054282.php",,,,,
FEST_09122_2239,Festival de films et de débats Résistances,"Cinéma, audiovisuel",Occitanie,Foix,"42.9658502274, 1.61037495894",1997,https://festival-resistances.fr/,,,"Court métrage, Documentaire, Fiction long métrage, Film d'animation",,
FEST_56069_2507,Musique à Groix,Musique,Bretagne,Groix,"47.6372394221, -3.4644268016",2010,https://www.musiqueagroix.com/,"Jazz, blues, Opéra, Musique classique",,,,
FEST_56075_2511,Festival International du Livre Militaire,"Livre, littérature",Bretagne,Guer,"47.9073328689, -2.12921667557",2010,https://www.f-sc.org/Le-Festival-International-du-Livre-Militaire,,,,,
FEST_64279_2647,Errobiko Festibala,Musique,Nouvelle-Aquitaine,Itxassou,"43.3100742796, -1.40531371043",1996,www.errobikofestibala.fr/,Musiques actuelles,,,,
FEST_25157_2744,Festival des Nuits de Joux,Spectacle vivant,Bourgogne-Franche-Comté,La Cluse-et-Mijoux,"46.8683471293, 6.39291993544",1974,nuitsdejoux.fr,,,,,
FEST_26215_2800,Blue Motte jazz festival,Musique,Auvergne-Rhône-Alpes,La Motte-Chalancon,"44.4953213004, 5.38478825225",2012,Blue-motte-jazz.fr,"jazz, blues",,,,
FEST_40131_2895,L'oreille en Place,Musique,Nouvelle-Aquitaine,Labastide-d'Armagnac,"43.9476376722, -0.17524551528",2011,http://www.labastidedarmagnac.info/index.html,Musiques actuelles,,,,
FEST_11185_2909,En blanc et noir,Musique,Occitanie,Lagrasse,"43.0957230349, 2.60436046295",2020,https://www.enblancetnoir.com/,"classiques et romantiques mais on entend aussi des arrangements de classiques du rock, du jazz ou de compositeurs cubains et latino-américains.",,,,
FEST_11185_2910,Festival des Abracadagrasses,Musique,Occitanie,Lagrasse,"43.0957230349, 2.60436046295",2000,"https://www.lindependant.fr/2013/07/20/c-est-la-potion-musicale-des-abracadagrasses,1777070.php","Chanson ou variété française, Hip-hop, rap, slam, Musiques du monde, Musiques électroniques, techno, Pop, rock",,,,
FEST_29109_2952,Cycle Musical de la Chapelle de Kersaint,Musique,Bretagne,Landunvez,"48.5343990673, -4.72936031932",1971,https://www.kersaintcyclemusical.fr/,"Musiques du monde, Jazz, blues, Musique classique",,,,
FEST_53127_3006,Les Entrelacés,Spectacle vivant,Pays de la Loire,Lassay-les-Châteaux,"48.4421089808, -0.498821106653",1995,www.lesentrelaces.com,,"Cirque, Arts de la rue",,,
FEST_81101_3081,Xtreme fest,Musique,Occitanie,Le Garric,"44.0037171687, 2.17389452679",2013,www.xtremefest.fr,,,,,
FEST_30198_3269,Festiborgne,Spectacle vivant,Occitanie,Les Plantiers,"44.108139948, 3.71311936193",2019,https://festiborgne.wixsite.com/festiborgne,,Théâtre,,,
FEST_50267_3283,Festival graf Zeppelin,Musique,Normandie,Lessay,"49.2167143742, -1.52478862014",2019,https://www.facebook.com/FestivalGrafZeppelin,"Métal, hard rock",,,,
FEST_56114_3415,Island Station,Musique,Bretagne,Locmaria,"47.3019658435, -3.10628601643",2015,facebook : Untitled Sound System,Reggae,,,,
FEST_70311_3502,L'Art dans la Rue,"Arts visuels, arts numériques",Bourgogne-Franche-Comté,Luxeuil-les-Bains,"47.823919724, 6.36363973342",1986,festival-art-luxeuil.com,,,,Autres (artisans d'art),
FEST_22146_3845,Rencontre du film documentaire de Mellionnec,"Cinéma, audiovisuel",Bretagne,Mellionnec,"48.1687655698, -3.28980026504",2007,tyfilms.fr,,,Documentaire,,
FEST_33281_3862,Escales d'été,Spectacle vivant,Nouvelle-Aquitaine,Mérignac,"44.8322953289, -0.681733084891",2012,https://escales-ete.com,,Spectacle vivant pluridisciplinaire,,,
FEST_19136_3898,Musical'été de Meymac,Musique,Nouvelle-Aquitaine,Meymac,"45.5542315824, 2.14009183651",2015,http://www.meymac.fr/,Musiques classiques et savantes,,,,
FEST_17240_4028,Drôles de Mômes,Spectacle vivant,Nouvelle-Aquitaine,Montendre,"45.2880726146, -0.387479585943",2005,http://www.drolesdemomes.fr/,,Spectacle vivant pluridisciplinaire,,,
FEST_24291_4045,Oghmac,Spectacle vivant,Nouvelle-Aquitaine,Montignac,"45.0627368774, 1.15422675286",2015,http://compagnieoghma.com,,Théâtre,,,
FEST_58188_4276,"Les Conviviales – Art, cinéma et ruralité de Nannay","Cinéma, audiovisuel",Bourgogne-Franche-Comté,Nannay,"47.2606508434, 3.16417632976",2001,www.nannay.fr,,,"Court métrage, Documentaire, Fiction long métrage",,
FEST_59426_4360,Caravan'Square,Musique,Hauts-de-France,Neuville en Ferrain,"50.7533162393, 3.15977251104",2021,www.neuville-en-ferrain.fr,"Chanson ou variété française, Hip-hop, rap, slam, Musique contemporaine, Musiques du monde, Musiques électroniques, techno, Pop, rock, Le Caravan'Square se veut éclectique",,,,
FEST_62627_4484,Chez Oim,Musique,Hauts-de-France,Noyelles-sous-Bellonne,"50.3091545259, 3.02186108116",2014,www.chezoimfest.fr,"Chanson ou variété française, Hip-hop, rap, slam, Musiques du monde, Musiques électroniques, techno, Musiques traditionnelles, Pop, rock",,,,
FEST_75104_4621,Avant-Premières !,"Cinéma, audiovisuel",Île-de-France,Paris,"48.8567, 2.3508",2016,https://www.cinemasindependantsparisiens.fr/avant-premieres/,,,"Fiction long métrage, Documentaire, Film d'animation",,
FEST_75112_4835,Pestacles,Musique,Île-de-France,Paris,"48.8567, 2.3508",02/01/1994 00:00,www.lespestacles.fr,,,,,
FEST_66136_4983,Les Musicales de Perpignan,Musique,Occitanie,Perpignan,"42.6965954131, 2.89936953979",2006,https://www.mairie-perpignan.fr/fr/information/unes/appel-candidature-les-musicales-perpignan-2020,,,,,
FEST_40228_5126,Octofolies,Musique,Nouvelle-Aquitaine,Pomarez,"43.6222065603, -0.839267500115",2017,http://www.octofolies.org,Musiques actuelles,,,,
FEST_11266_5189,Les Nouvelles du rire,Spectacle vivant,Occitanie,Port-la-Nouvelle,"43.0210644931, 3.03976442192",2017,https://www.facebook.com/lesnouvellesdurire/,,Théâtre,,,
FEST_29233_5274,Les Mercredis Musicaux,Musique,Bretagne,Quimperlé,"47.8561303355, -3.55642894655",2004 ?,www.quimperle.bzh,"Chanson ou variété française, Musiques du monde, Musiques traditionnelles, Variétés internationales, Hip-hop, rap, slam, Métal, hard rock, Pop, rock, Jazz, blues",,,,
FEST_17299_5462,Roch'fort en Bulles,"Livre, littérature",Nouvelle-Aquitaine,Rochefort,"45.9432344536, -0.972356445692",2008,https://rochefort-bd.fr/,,,,,
FEST_83119_5492,Festival de théâtre,Spectacle vivant,Provence-Alpes-Côte d'Azur,Roquebrune-Cap-Martin,"43.262314383, 6.66343039908",1874,festival-rcm.com,,,,,
FEST_31472_5674,Festival du Comminges,Musique,Occitanie,Saint-Bertrand-de-Comminges,"43.0239495224, 0.552413106275",1975,https://www.festival-du-comminges.com,,,,,
FEST_66171_5721,Saint-Cyp en live,Spectacle vivant,Occitanie,Saint-Cyprien,"42.6220280294, 3.01622014324",2015,http://laruche-lereseaucatalan.com/festival-saint-cyp-en-live,,,,,
FEST_97411_5735,Festival du film chinois,"Cinéma, audiovisuel",La Réunion,Saint-Denis,"-20.9329708192, 55.446867167",2011,www.festivalducinemachinois.re,,,Fiction long métrage,,
FEST_87154_5955,Saxophonie,Spectacle vivant,Nouvelle-Aquitaine,Saint-Junien,"45.9024520048, 0.887855844778",2011,http://www.saxophonie.fr,,Spectacle vivant pluridisciplinaire,,,
FEST_19228_6082,Festival de La Luzège,Spectacle vivant,Nouvelle-Aquitaine,Saint-Pantaléon-de-Lapleau,"45.32011422, 2.20178736947",1987,http://www.laluzege.fr/,,Théâtre,,,
FEST_25527_6190,Back To the Trees,"Arts visuels, arts numériques",Bourgogne-Franche-Comté,Saint-Vit,"47.1854090254, 5.82031300598",2015,http://www.backtothetrees.net/fr/,,,,,
FEST_87203_7049,Sàćhô Galiero,Musique,Nouvelle-Aquitaine,Vicq-sur-Breuilh,"45.6495648123, 1.39073762507",2014,http://festivalsachogaliero.strikingly.com/,Musiques actuelles,,,,
FEST_21688_7072,Festival de la karriere,Spectacle vivant,Bourgogne-Franche-Comté,Villars-Fontaine,"47.1500426655, 4.90096219055",2016,www.lakarriere.fr,,,,,
FEST_50639_7078,Les Pluies de Juillet,Musique,Normandie,Villedieu-les-Poêles,"48.8344159273, -1.22248057231",2018,www.lespluiesdejuillet.org,"Chanson ou variété française, Hip-hop, rap, slam, Musiques électroniques, techno, Pop, rock",,,,
